OBJECTID,IN_FID,NEAR_FID
2122,597,149
2123,598,26
2124,599,63
2125,599,680
2126,600,23
2127,601,196
2128,601,214
2129,602,17
2130,602,62
2131,603,6
2132,603,40
2133,604,49
2134,605,49
2135,606,49
2136,606,356
2137,607,48
2138,607,82
2139,608,438
2140,608,653
2141,609,438
2142,609,653
2143,610,438
2144,610,611
2145,611,610
2146,612,316
2147,613,316
2148,614,154
2149,614,615
2150,615,614
2151,616,315
2152,617,154
2153,617,693
2154,618,112
2155,619,154
2156,620,112
2157,621,112
2158,621,622
2159,622,621
2160,623,112
2161,624,119
2162,625,154
2163,626,154
2164,626,944
2165,626,945
2166,628,154
2167,629,517
2168,629,630
2169,629,806
2170,630,629
2171,630,631
2172,631,630
2173,631,806
2174,632,516
2175,633,532
2176,634,6
2177,634,1090
2178,634,635
2179,634,847
2180,635,1090
2181,635,634
2182,635,888
2183,636,25
2184,637,25
2185,638,187
2186,639,187
2187,639,640
2188,639,641
2189,640,639
2190,641,639
2191,641,642
2192,641,644
2193,642,641
2194,643,187
2195,644,641
2196,645,3
2197,645,4
2198,646,4
2199,647,411
2200,647,596
2201,647,648
2202,647,770
2203,648,647
2204,648,649
2205,649,596
2206,649,648
2207,649,825
2208,650,391
2209,651,142
2210,651,538
2211,652,190
2212,652,115
2213,653,156
2214,653,189
2215,653,264
2216,653,316
2217,653,1082
2218,653,1083
2219,653,1085
2220,653,142
2221,653,152
2222,653,538
2223,653,608
2224,653,609
2225,653,1081
2226,654,402
2227,654,539
2228,654,1081
2229,655,22
2230,655,259
2231,655,261
2232,655,732
2233,655,818
2234,655,819
2235,655,898
2236,656,104
2237,656,235
2238,657,30
2239,657,240
2240,657,1016
2241,657,218
2242,658,30
2243,658,104
2244,659,98
2245,659,104
2246,659,99
2247,659,169
2248,659,217
2249,659,836
2250,660,98
2251,661,448
2252,662,401
2253,662,575
2254,663,236
2255,663,449
2256,664,104
2257,664,236
2258,665,236
2259,666,15
2260,667,195
2261,668,117
2262,669,56
2263,669,178
2264,670,4
2265,670,878
2266,671,672
2267,671,34
2268,671,703
2269,671,704
2270,672,671
2271,672,703
2272,672,704
2273,673,53
2274,674,51
2275,675,43
2276,675,676
2277,676,43
2278,676,675
2279,677,246
2280,677,43
2281,677,763
2282,678,5
2283,678,904
2284,679,63
2285,680,599
2286,681,54
2287,681,740
2288,682,54
2289,683,54
2290,684,4
2291,684,54
2292,684,55
2293,684,267
2294,684,530
2295,684,1067
2296,684,1068
2297,684,977
2298,685,288
2299,685,686
2300,686,685
2301,687,106
2302,689,690
2303,689,1083
2304,690,154
2305,690,689
2306,690,1082
2307,691,151
2308,691,255
2309,691,116
2310,691,114
2311,691,118
2312,691,256
2313,691,1001
2314,691,535
2315,692,693
2316,693,617
2317,693,692
2318,693,694
2319,693,933
2320,694,693
2321,695,154
2322,696,154
2323,697,64
2324,698,740
2325,699,102
2326,700,143
2327,701,252
2328,702,172
2329,702,548
2330,703,672
2331,703,671
2332,704,672
2333,704,671
2334,705,77
2335,705,83
2336,706,77
2337,707,77
2338,707,88
2339,708,77
2340,708,88
2341,709,77
2342,709,83
2343,710,49
2344,711,49
2345,711,361
2346,712,93
2347,712,542
2348,713,65
2349,713,201
2350,714,43
2351,714,47
2352,714,49
2353,714,53
2354,714,356
2355,714,715
2356,715,356
2357,715,714
2358,716,49
2359,716,1023
2360,717,49
2361,718,92
2362,718,719
2363,718,767
2364,719,718
2365,720,92
2366,721,92
2367,722,518
2368,722,410
2369,723,25
2370,723,74
2371,724,337
2372,724,336
2373,725,89
2374,725,165
2375,725,221
2376,727,269
2377,727,728
2378,728,727
2379,729,25
2380,730,25
2381,730,731
2382,731,730
2383,732,7
2384,732,655
2385,732,96
2386,732,733
2387,732,734
2388,733,51
2389,733,303
2390,733,732
2391,734,732
2392,735,51
2393,736,51
2394,737,31
2395,738,179
2396,739,5
2397,739,496
2398,740,57
2399,740,580
2400,740,681
2401,740,698
2402,740,741
2403,740,745
2404,740,867
2405,740,529
2406,741,5
2407,741,740
2408,741,742
2409,741,743
2410,742,741
2411,743,741
2412,744,745
2413,745,740
2414,745,744
2415,746,116
2416,746,450
2417,747,124
2418,749,154
2419,749,750
2420,750,749
2421,750,751
2422,751,750
2423,752,9
2424,754,6
2425,755,154
2426,755,756
2427,755,757
2428,755,758
2429,755,759
2430,755,936
2431,755,937
2432,755,938
2433,756,755
2434,757,755
2435,758,755
2436,759,755
2437,760,154
2438,760,761
2439,761,760
2440,761,939
2441,762,15
2442,762,195
2443,763,246
2444,763,677
2445,764,49
2446,764,60
2447,765,252
2448,765,435
2449,766,92
2450,766,586
2451,766,768
2452,767,718
2453,768,766
2454,768,408
2455,769,411
2456,770,647
2457,771,596
2458,772,596
2459,772,825
2460,773,41
2461,773,171
2462,774,55
2463,775,182
2464,775,440
2465,776,181
2466,776,440
2467,777,85
2468,777,295
2469,777,394
2470,778,25
2471,778,552
2472,779,90
2473,779,13
2474,780,15
2475,780,225
2476,781,139
2477,781,474
2478,781,922
2479,782,1090
2480,782,236
2481,782,1026
2482,783,349
2483,784,29
2484,784,148
2485,785,145
2486,786,372
2487,786,787
2488,787,372
2489,787,786
2490,788,372
2491,789,592
2492,789,791
2493,789,792
2494,789,799
2495,789,802
2496,789,803
2497,790,331
2498,791,789
2499,792,789
2500,795,116
2501,795,940
2502,796,806
2503,797,154
2504,798,401
2505,798,216
2506,799,789
2507,800,801
2508,801,15
2509,801,800
2510,802,789
2511,803,789
2512,804,65
2513,804,201
2514,805,517
2515,806,516
2516,806,629
2517,806,631
2518,806,796
2519,808,41
2520,808,62
2521,809,41
2522,809,61
2523,810,328
2524,811,441
2525,811,817
2526,811,812
2527,812,811
2528,812,813
2529,812,814
2530,813,812
2531,814,812
2532,814,815
2533,815,814
2534,815,816
2535,816,441
2536,816,815
2537,817,426
2538,817,811
2539,817,220
2540,817,381
2541,818,31
2542,818,655
2543,818,819
2544,819,655
2545,819,818
2546,820,109
2547,820,255
2548,820,254
2549,821,56
2550,822,4
2551,823,57
2552,824,448
2553,825,649
2554,825,772
2555,826,50
2556,827,184
2557,828,45
2558,829,89
2559,830,15
2560,831,208
2561,831,832
2562,832,831
2563,833,15
2564,834,15
2565,835,15
2566,835,208
2567,836,104
2568,836,659
2569,837,31
2570,838,31
2571,839,22
2572,839,305
2573,840,22
2574,840,23
2575,841,471
2576,842,1089
2577,843,468
2578,845,468
2579,847,634
2580,847,848
2581,848,847
2582,851,537
2583,852,2
2584,853,50
2585,853,443
2586,854,50
2587,855,401
2588,856,401
2589,857,401
2590,858,216
2591,859,401
2592,860,401
2593,861,4
2594,862,267
2595,862,864
2596,863,267
2597,864,267
2598,864,862
2599,865,529
2600,866,57
2601,866,529
2602,866,870
2603,867,740
2604,868,24
2605,869,24
2606,870,866
2607,871,496
2608,871,872
2609,872,871
2610,873,4
2611,874,5
2612,874,875
2613,875,874
2614,876,4
2615,877,4
2616,878,670
2617,879,271
2618,880,15
2619,881,4
2620,881,168
2621,881,1042
2622,882,6
2623,882,1091
2624,883,6
2625,884,1090
2626,885,103
2627,885,222
2628,885,886
2629,886,103
2630,886,222
2631,886,885
2632,887,1089
2633,888,1090
2634,888,635
2635,889,6
2636,889,1090
2637,890,6
2638,891,532
2639,891,892
2640,892,891
2641,893,894
2642,894,270
2643,894,386
2644,894,893
2645,895,270
2646,895,386
2647,896,386
2648,896,1089
2649,897,898
2650,898,655
2651,898,897
2652,899,2
2653,900,2
2654,901,151
2655,901,902
2656,902,901
2657,903,151
2658,904,678
2659,904,905
2660,904,906
2661,904,907
2662,905,904
2663,906,904
2664,907,904
2665,908,156
2666,909,214
2667,911,44
2668,912,414
2669,912,913
2670,913,912
2671,914,15
2672,914,494
2673,915,41
2674,915,171
2675,915,175
2676,916,9
2677,916,62
2678,916,16
2679,917,171
2680,918,411
2681,918,919
2682,919,918
2683,920,209
2684,920,523
2685,921,209
2686,921,584
2687,922,781
2688,922,215
2689,923,482
2690,923,215
2691,924,95
2692,924,188
2693,925,311
2694,926,317
2695,927,266
2696,928,263
2697,929,189
2698,929,263
2699,929,930
2700,930,929
2701,931,7
2702,931,932
2703,932,931
2704,933,154
2705,933,693
2706,934,319
2707,934,935
2708,935,934
2709,936,755
2710,937,755
2711,938,755
2712,939,761
2713,940,116
2714,940,795
2715,941,182
2716,942,182
2717,943,440
2718,944,626
2719,945,626
2720,946,154
2721,946,950
2722,946,951
2723,947,154
2724,948,154
2725,948,949
2726,949,948
2727,950,946
2728,951,946
2729,952,160
2730,953,154
2731,953,954
2732,953,955
2733,954,953
2734,955,953
2735,956,154
2736,956,957
2737,956,960
2738,956,961
2739,956,958
2740,957,956
2741,958,956
2742,958,959
2743,959,958
2744,960,956
2745,961,956
2746,962,154
2747,962,970
2748,962,971
2749,962,963
2750,963,962
2751,964,154
2752,965,154
2753,966,154
2754,967,154
2755,968,154
2756,969,154
2757,970,962
2758,971,962
2759,972,154
2760,972,973
2761,972,974
2762,973,972
2763,974,972
2764,975,154
2765,976,332
2766,977,4
2767,977,684
2768,978,168
2769,978,992
2770,979,548
2771,980,172
2772,980,548
2773,981,559
2774,982,172
2775,982,983
2776,983,172
2777,983,982
2778,984,173
2779,985,50
2780,986,15
2781,986,62
2782,987,592
2783,988,592
2784,989,5
2785,990,5
2786,990,991
2787,991,990
2788,992,5
2789,992,978
2790,992,94
2791,993,168
2792,993,572
2793,994,168
2794,995,411
2795,995,996
2796,996,995
2797,997,17
2798,998,18
2799,999,69
2800,1000,31
2801,1001,691
2802,1002,575
2803,1003,22
2804,1003,239
2805,1004,62
2806,1004,176
2807,1005,77
2808,1006,77
2809,1007,477
2810,1008,77
2811,1009,11
2812,1009,77
2813,1009,1077
2814,1009,1055
2815,1009,1059
2816,1010,58
2817,1011,58
2818,1012,43
2819,1012,247
2820,1013,43
2821,1013,71
2822,1014,292
2823,1015,49
2824,1015,158
2825,1016,30
2826,1016,657
2827,1016,1017
2828,1016,1018
2829,1017,30
2830,1017,1016
2831,1018,30
2832,1018,1016
2833,1019,31
2834,1019,237
2835,1020,578
2836,1021,116
2837,1022,49
2838,1023,49
2839,1023,716
2840,1023,1024
2841,1024,1023
2842,1025,49
2843,1025,359
2844,1026,782
2845,1027,191
2846,1028,191
2847,1029,15
2848,1029,1030
2849,1030,1029
2850,1031,195
2851,1032,195
2852,1033,195
2853,1034,195
2854,1035,195
2855,1036,593
2856,1037,65
2857,1038,84
2858,1039,215
2859,1039,1040
2860,1040,215
2861,1040,1039
2862,1041,13
2863,1042,881
2864,1043,124
2865,1044,596
2866,1044,1045
2867,1045,1044
2868,1046,595
2869,1046,596
2870,1047,15
2871,1047,331
2872,1048,28
2873,1048,102
2874,1049,109
2875,1050,181
2876,1050,123
2877,1052,13
2878,1053,13
2879,1054,13
2880,1055,77
2881,1055,1009
2882,1056,77
2883,1057,77
2884,1058,77
2885,1059,11
2886,1059,1009
2887,1060,73
2888,1060,411
2889,1060,596
2890,1061,550
2891,1061,174
2892,1062,550
2893,1062,174
2894,1063,84
2895,1064,552
2896,1065,411
2897,1065,552
2898,1066,411
2899,1067,684
2900,1068,684
2901,1069,67
2902,1070,381
2903,1071,381
2904,1072,67
2905,1073,381
2906,1074,242
2907,1074,381
2908,1075,381
2909,1076,90
2910,1077,1009
2911,1078,1080
2912,1080,1078
2913,1081,438
2914,1081,653
2915,1081,654
2916,1082,438
2917,1082,653
2918,1082,690
2919,1083,7
2920,1083,653
2921,1083,689
2922,1084,191
2923,1084,192
2924,1084,1085
2925,1085,7
2926,1085,653
2927,1085,1084
2928,1089,92
2929,1089,270
2930,1089,532
2931,1089,842
2932,1089,887
2933,1089,896
2934,1090,2
2935,1090,104
2936,1090,219
2937,1090,336
2938,1090,782
2939,1090,1
2940,1090,470
2941,1090,634
2942,1090,635
2943,1090,884
2944,1090,888
2945,1090,889
2946,1091,882
2947,1092,545
2948,1093,209
2949,1093,411
2950,1093,583
2951,1093,1097
2952,1093,1098
2953,1093,519
2954,1094,167
2955,1095,545
2956,1096,545
2957,1097,1093
2958,1098,1093
