OBJECTID,fclass,Shape_Length
196,1,0.00290233846823
197,1,0.00210953402023
198,1,0.00727930016497
199,1,0.00397593961092
200,1,0.00573442836985
201,1,0.00788499117917
202,1,0.00958120879538
203,1,0.00256612510164
204,1,0.00204394050277
205,1,0.00247732190361
206,1,0.00112197357868
207,1,0.00058403577723
208,1,0.0102251878762
209,1,0.0348217410941
210,1,0.00142987789453
211,1,0.00154086931192
212,1,0.0114713798638
213,1,0.00156366516864
214,1,0.0134383776328
215,1,0.012599220809
216,1,0.00440812496476
217,1,0.00316055703776
218,1,0.00438843804567
219,2,0.00484075069016
220,3,0.00485253715688
221,1,0.00684321281812
222,1,0.00279466731079
223,1,0.00069294408914
224,1,0.00287563943899
225,1,0.00892165635265
226,1,0.00104721958068
227,1,0.000962611468446
228,1,0.00454300441917
229,1,0.0118002259158
230,1,0.00246839724052
231,1,0.00269861211539
232,1,0.00294089819797
233,1,0.00958078117121
234,1,0.000211117876628
235,1,0.0101593420676
236,1,0.0121056511096
237,1,0.001579984132
238,1,0.000650475611074
239,1,0.018318797751
240,1,0.00227852820556
241,1,0.00248992719132
242,1,0.0010841599769
243,1,0.00458604886643
244,1,0.00362097490362
245,1,0.00333657764138
246,1,0.0129022533102
247,1,0.000535013661975
248,1,0.00120332121801
249,1,0.0013063991119
250,1,0.00241169911251
251,1,0.00226658804445
252,1,0.00858796937647
253,1,0.00429708339331
254,1,0.00650062513157
255,1,0.0074258705757
256,1,0.00185679897932
257,1,0.000357818919296
258,1,0.000307761569184
259,1,0.00582703787487
260,1,0.000323294790324
261,1,0.000795529636655
262,1,0.000814355467552
263,1,0.0014040933132
264,1,0.00105006906733
265,1,0.000185319111678
266,1,0.00116980851901
267,1,0.0201290279099
268,1,0.0010347916967
269,1,0.000628684467928
270,1,0.000633345318229
271,1,0.0204803590824
272,1,0.000180628566984
273,1,0.00141477441752
274,1,0.000870644968762
275,1,0.0067758837124
276,1,0.00301164855532
277,1,0.00553300500884
278,1,0.00275970918673
279,1,0.00318726049117
280,1,0.000843056563058
281,1,0.00136124424537
282,1,0.00184203390181
283,1,0.000195237733969
284,1,0.000530966579041
285,1,0.0118303372852
286,1,0.000162511506231
287,1,0.000562062133781
288,1,0.00643999869045
289,1,0.000636999588783
290,1,0.00102314647535
291,1,0.000670511379085
292,1,0.019981103657
293,1,0.00589815036763
294,1,0.00774142276026
295,1,0.00051437476469
296,1,0.000458540559013
297,1,0.000514316710338
298,1,0.00173434224969
299,1,0.00496612725099
300,2,0.00285418859565
301,1,0.00203415263556
302,1,0.000215203600828
303,1,6.59049679273e-05
304,2,0.000396047393704
305,1,0.00153595797311
306,1,0.000354327643113
307,1,0.000349585890101
308,1,0.000322514098069
309,1,0.000564384642504
310,1,0.000357454648742
311,2,0.000668396026384
312,2,0.000386174781711
313,1,0.00070335227951
314,2,0.000287572730059
315,1,0.00154864089094
316,2,0.00206674837131
317,2,0.0010170383166
318,2,0.00147341390183
319,2,0.00176924125095
320,1,0.000320076169233
321,1,0.000123148391352
322,1,0.000110894037007
323,1,0.000171213994709
324,1,0.00109213130006
325,1,0.000336003153349
326,1,9.86815485508e-05
327,1,0.00164448403346
328,1,0.000765193611932
329,1,0.000211394950928
330,1,9.6968384517e-05
331,1,0.00416092597097
332,1,0.00216551778134
333,1,0.00104400996019
334,1,0.00194313633017
335,1,4.5982918671e-05
336,2,0.000762369977879
337,2,0.00130910195713
338,2,0.000914872747032
339,1,0.000443562547986
340,1,0.000854188423717
341,1,0.000132208994811
342,1,0.00403736540452
343,1,0.000508118252534
344,1,0.00138237139998
345,1,0.00371023282745
346,1,0.00205092796126
347,1,0.00526447795522
348,1,0.000743243770516
349,1,0.00707553636219
350,1,0.00946951012181
351,1,0.000293060790064
352,1,0.000733833825339
353,1,0.0058913887341
354,1,0.00138530779115
355,1,0.00199911130256
356,1,0.00821721940395
357,1,0.00539035682
358,1,0.00368869969346
359,1,0.00267320288465
360,1,0.00166227620312
361,1,0.00224895164287
362,1,0.00215846384484
363,1,0.000413166082641
364,1,0.00465620618459
365,1,0.00320731859451
366,1,0.000970324605639
367,1,0.00139166559525
368,1,0.00125033681772
369,1,0.000971707723689
370,2,0.00173891007148
371,1,0.000860181070437
372,1,0.00378695221572
373,1,0.00032279125438
374,1,0.0414995228832
375,1,0.000114886254843
376,1,0.00026718922003
377,1,0.000610976049947
378,1,0.000379590555729
379,1,0.000190327539387
380,1,0.000251502768123
381,1,0.00355201594918
382,1,0.00521318829683
383,1,0.00137328197826
384,1,0.00484360232013
385,1,0.000457428878993
386,1,0.00245249159384
387,1,0.0045761226499
388,1,0.00027316119268
389,1,0.00236814587987
390,1,0.00101330122205
391,1,0.00246018913318
392,1,0.000980896071748
393,1,0.00409602538525
394,1,0.000884193645621
395,1,0.00104282373974
396,1,0.000533833673932
397,1,0.000958703169796
398,1,0.0010617932181
399,1,0.00112717508721
400,1,0.00204759334758
401,1,0.0319840830086
402,1,0.00112896060616
403,1,0.00495022831211
404,1,0.00102511209986
405,1,0.0010900549423
406,1,0.00100259068125
407,1,0.00102598972365
408,1,0.00325680399256
409,1,0.0148533450163
410,1,0.00382574821829
411,1,0.0281345504411
412,1,0.0023783217416
413,1,0.00110014527665
414,1,0.00583975129821
415,1,0.00031780084516
416,1,0.000614535507701
417,1,0.00138946748253
418,1,0.0162663725012
419,1,0.000723449431934
420,1,0.00295260213986
421,1,0.00136299895287
422,1,0.00496618075833
423,1,0.00120254861246
424,1,0.000849142259066
425,1,0.00129663754497
426,1,0.000747150124318
427,1,0.00193972889394
428,1,0.00245829402243
429,1,0.000755800060364
430,1,0.000129591089446
431,1,0.000381355646255
432,1,0.000291091721099
433,1,0.000271926196744
434,1,0.000985158639087
435,1,0.00239134408528
436,1,0.00137857151572
437,1,0.00138864714778
438,5,0.013499818199
439,2,0.00141588435253
440,2,0.00253278975179
441,1,0.00916441483688
442,1,0.000386758602214
443,1,0.00165297506179
444,1,0.001239928992
445,1,0.000511768657458
446,1,0.000882544470841
447,1,0.00122164749857
448,1,0.0111936704208
449,1,0.00678684751019
450,1,0.00903206991141
451,1,0.00453349114152
452,1,0.00108899426537
453,1,9.13670096278e-05
454,1,0.000676381491209
455,1,0.000465074033696
456,1,0.000632784049732
457,1,0.000662855121675
458,1,0.000617234889506
459,5,0.000452078007504
460,1,0.000539660670527
461,1,0.00136668617712
462,1,0.000333820895421
463,1,0.0016672067517
464,1,0.000432292398742
465,1,0.00064469317929
466,1,0.000409280683514
467,1,0.00185268997896
468,1,0.00112398342619
469,1,0.00124675317958
470,1,0.000403386414159
471,1,0.000462147864563
472,1,0.00060199861019
473,1,0.001593234622
474,1,0.00273657855853
475,1,0.000976589636974
476,1,0.00142388470272
477,1,0.000880700691099
478,1,0.0002600025854
479,1,0.00129124566208
480,1,0.000199058078659
481,1,0.000259364583049
482,1,0.000683868673686
483,1,0.000932267786598
484,1,0.000952032029106
485,1,0.00546898015377
486,1,0.000808764050402
487,1,0.000249296627495
488,1,0.00160961228821
489,1,0.000196453186397
490,1,0.000231234693084
491,1,0.000329747938286
492,1,0.000503942259549
493,1,0.00135341648985
494,1,0.00507707484238
495,1,0.000788561770672
496,1,0.00218746581622
497,1,0.000612385310772
498,1,0.00100579641056
499,1,0.00047626167749
500,1,0.000234784222532
501,1,0.00102341870646
502,1,0.0191452706279
503,1,0.00209694719024
504,1,0.00200185870003
505,1,0.000234848584638
506,1,0.000751395833915
507,1,0.00171280653386
508,1,0.0013890423889
509,1,0.00797911888758
510,1,0.000793345567899
511,1,0.000204102776307
512,1,0.000289861774785
513,1,9.5587754571e-05
514,1,0.00144080068995
515,1,0.000833973512501
516,1,0.00140486070315
517,1,0.00672073768258
518,1,0.00464399754825
519,1,0.000897381842533
520,1,0.000603770996192
521,1,0.000168599198315
522,1,0.00101199297816
523,1,0.00029212819468
524,1,0.00152689456932
525,1,0.0011789843726
526,1,0.00622483184289
527,1,0.00191339957114
528,1,0.000795841419683
529,1,0.000969680339276
530,1,0.000200043334995
531,1,0.000839748051536
532,1,0.00150731299616
533,1,0.0011420548022
534,1,0.00158205619331
535,1,0.00316854846104
536,1,0.00138344793314
537,1,0.0062189695346
538,1,0.00384532494631
539,1,0.000244444929266
540,1,0.00197200105942
541,1,0.01039659199
542,1,0.00847793859413
543,1,0.000666164766961
544,1,0.000405031070264
545,1,0.0126921512898
546,1,0.000463855472147
547,1,0.000223024159931
548,1,0.00508859109325
549,1,0.000438983657939
550,1,0.0198416391811
551,1,0.00388557705796
552,1,0.0137854847035
553,1,0.000889869135406
554,1,0.000989536912242
555,1,0.000276544585795
556,1,0.000187819400742
557,1,7.01997737065e-05
558,1,0.00338040405909
559,1,0.00312026588013
560,1,0.00289766693783
561,1,0.00693763795806
562,1,0.00138059148073
563,1,0.000191906942414
564,1,0.00297548026527
565,1,0.000121465456537
566,1,0.00516127614904
567,1,0.000367276608434
568,1,0.000476182140313
569,1,0.000669410789802
570,1,0.00104469996062
571,1,0.000729907342288
572,1,0.00180852384975
573,1,0.00223143534378
574,1,0.000939463354557
575,1,0.0110666574513
576,1,0.00762603028916
577,1,0.00270421704555
578,1,0.000965991350625
579,1,0.000935811852017
580,1,0.00323019082955
581,1,0.00776762950781
582,1,8.97432454075e-05
583,1,0.00052981127708
584,1,0.00135180587605
585,1,0.000797794471942
586,1,0.00219725644325
587,1,0.00103794305955
588,1,0.00250778455155
589,1,0.00144761184559
590,1,0.000850570991691
591,1,0.000512265782111
592,1,0.013817742497
593,1,0.00111799605192
594,1,0.0022488883776
595,1,0.0169291193299
596,1,0.0139528354307
597,1,0.00163418652068
598,1,0.00203634750199
599,1,0.00663253907823
600,1,0.000797408258696
601,1,0.000806616304088
602,1,0.00429894803825
603,1,0.00590374181138
604,1,0.000447618283803
605,1,0.00030807814598
606,1,0.00133344676849
607,1,0.000756640299798
608,1,0.000340739299127
609,1,0.000733202550305
610,1,0.000588689284944
611,1,7.42214623393e-05
612,1,0.000662685705825
613,1,5.58579634052e-05
614,1,0.000728353694267
615,1,0.000119160065356
616,1,0.000333400101089
617,1,0.000273722458573
618,1,0.000136853558813
619,1,0.00023409588897
620,1,0.000132594318343
621,1,0.000508175567442
622,1,0.000611777947121
623,1,0.000241623077724
624,1,0.000211374500427
625,1,0.000446154726545
626,1,0.00063483433704
627,1,0.00100612672477
628,1,0.000695664970717
629,1,0.00249736159765
630,1,0.00326457006843
631,1,0.000831402835118
632,1,0.000478212836709
633,1,0.000295388750565
634,1,0.000905493166658
635,1,0.00231607938701
636,1,0.0038168659385
637,1,0.00023505397595
638,1,0.000372103070878
639,1,0.000950980226261
640,1,0.000174112824917
641,1,0.00116454416926
642,1,0.00045744000999
643,1,0.000138739964299
644,1,0.000190424867729
645,1,0.00671177872105
646,1,0.000150909569145
647,1,0.00420751116523
648,1,0.00150571906469
649,1,0.00210377344865
650,1,0.00662810518688
651,1,0.000293599901689
652,1,0.00087740694794
653,1,0.0272233801302
654,1,0.0132983241726
655,1,0.0296481850658
656,1,0.00106077900579
657,1,0.0118170681722
658,1,0.00349128125569
659,1,0.0072132152153
660,1,0.00106152205718
661,1,0.00055376132555
662,1,0.00676936552215
663,1,0.00194109997488
664,1,0.0126530464446
665,1,0.000645731616242
666,1,0.000421239616861
667,1,0.00100165836683
668,1,0.0005218618294
669,1,0.00122581586649
670,1,0.000353516649718
671,1,0.00178615870889
672,1,0.00778820574906
673,1,0.000469426936577
674,1,0.000262128762661
675,1,0.0014811985196
676,1,0.00169375332034
677,1,0.00136451614004
678,1,0.000737041538049
679,1,0.00209583135467
680,1,0.00246736495212
681,1,0.00313262474556
682,1,0.0018485432219
683,1,0.000263377642847
684,1,0.0313387123454
685,1,0.00154776563639
686,1,0.00130908624841
687,1,0.000172565062391
688,1,0.000162622527378
689,1,0.00150845015539
690,1,0.000118923593548
691,1,0.0109311390949
692,1,0.00093775566908
693,1,0.00374303484277
694,1,0.000663133455662
695,1,0.000820083825749
696,1,0.000456975226826
697,1,0.000842045097528
698,1,0.000907516816999
699,1,0.000189135943098
700,1,0.00300479542349
701,1,0.00145478469614
702,1,0.00206111770981
703,1,0.000757396676424
704,1,0.00467172731294
705,1,0.00651987861874
706,1,0.00134387810755
707,1,0.000829932574576
708,1,0.00027770381485
709,1,0.000495178989179
710,1,0.00193350671203
711,1,0.00154302793614
712,1,0.00041359837886
713,1,0.00166422253182
714,1,0.013011168985
715,1,0.000700697439883
716,1,0.000512993406515
717,1,0.000223100129835
718,1,0.00301265020489
719,1,0.00052318664038
720,1,0.00237406317454
721,1,0.00126465282156
722,1,0.00293976159479
723,1,0.0010192045267
724,1,0.00258490319461
725,1,0.0030534760353
726,1,0.000838030495018
727,1,0.000229276741012
728,1,4.48726060177e-05
729,1,0.000987455718766
730,1,0.00176847298879
731,1,0.000866683588592
732,1,0.000367863904529
733,1,0.000163061299621
734,1,5.16486711687e-05
735,1,6.96090216608e-05
736,1,0.000302655781658
737,1,0.000311718613858
738,1,0.000743671854172
739,1,0.000127002346345
740,1,0.00341607842798
741,1,0.000311868475557
742,1,0.000190067279484
743,1,8.04161885598e-05
744,1,0.000196853314015
745,1,0.000261769069736
746,2,0.00274245726051
747,1,0.000762820443401
748,1,0.000124643875799
749,1,0.000105611437707
750,1,0.00103539389463
751,1,0.000399333815151
752,1,0.000812798372584
753,1,0.00300638815872
754,1,0.000889754413304
755,1,0.00320304808431
756,1,0.000192599699912
757,1,0.000401070643094
758,1,0.000629967034328
759,1,0.000883034799591
760,1,0.000376293485842
761,1,0.00120729266332
762,1,0.00231167062568
763,1,0.000946964443993
764,1,0.00133015983345
765,1,0.0013810261707
766,1,0.0034083846028
767,1,0.000913177904904
768,1,0.00113672006525
769,1,0.000316325163189
770,1,0.000870036413313
771,1,0.0046543927546
772,1,0.00381141645675
773,1,0.0116126217369
774,1,0.0106517632049
775,1,0.00119081807661
776,2,0.000319038790031
777,1,0.0011972471708
778,1,0.00225963313093
779,1,0.00868819370176
780,1,0.0107862324944
781,1,0.00913248904339
782,1,0.00996695483192
783,1,0.002393097193
784,1,0.00169305312553
785,1,0.00087931430212
786,1,0.00139827823773
787,1,0.00014448387579
788,1,0.00056284159485
789,1,0.0226222304141
790,1,0.000428265574175
791,1,0.000177458165739
792,1,0.0037369330335
793,1,0.00384266499413
794,1,0.00285520153715
795,2,0.00126234539877
796,1,0.000860690781052
797,1,0.00110237522102
798,1,0.00169321729027
799,1,0.000288964048748
800,1,0.00048572561622
801,1,0.00131944556515
802,1,0.000352657113694
803,1,0.000255617241568
804,1,0.00172212252111
805,1,0.00393091129018
806,1,0.000458705457683
807,1,2.26873144082e-05
808,1,0.00207835972216
809,1,0.00099859725816
810,1,0.000200524800523
811,1,0.00229483868553
812,1,0.000444136424763
813,1,0.000280215899565
814,1,0.000177560669378
815,1,0.000219835096397
816,1,3.34621932225e-05
817,1,0.012127030875
818,1,0.000359886868406
819,1,0.000209018641433
820,1,0.00171051664192
821,1,0.000930066863024
822,1,0.000500564063169
823,1,0.000350438731419
824,1,0.00168755791653
825,1,0.000553822887027
826,1,0.000692419563779
827,1,0.000333887023122
828,1,0.000535006207775
829,1,0.00218222560344
830,1,0.000651488906138
831,1,0.000296124446904
832,1,0.000441140293879
833,1,0.000263618326098
834,1,0.000104580184979
835,1,0.00119866559402
836,1,0.000266059691859
837,1,0.000113388064735
838,1,7.19005126502e-05
839,1,0.000361459135455
840,2,7.1229809497e-05
841,1,0.000252724267495
842,1,4.11289807939e-05
843,1,0.000190664590031
844,1,3.18200007794e-05
845,1,0.000396561663853
846,1,0.000235037073269
847,1,0.000540863626037
848,1,0.000172644943002
849,1,3.96095455871e-05
850,1,2.93640549568e-05
851,1,0.000452371255366
852,1,0.00032000315676
853,1,0.00115137185229
854,1,0.000434142179189
855,1,0.000258752986081
856,1,0.000824419360367
857,1,6.84784675012e-05
858,1,0.00128571978392
859,1,9.3559158216e-05
860,1,0.000198712102307
861,1,0.000740498048831
862,1,0.000168244630166
863,1,0.000257249545035
864,1,0.000178777934257
865,1,0.000178670982802
866,1,0.000939647494087
867,1,0.000134871989077
868,1,0.000145298365702
869,1,0.000189734366276
870,1,3.82466481578e-05
871,1,0.000518842143915
872,1,9.65237344358e-05
873,1,0.000407992059509
874,1,0.000592497339998
875,1,4.20741211781e-05
876,1,0.000360304174809
877,1,0.000210012671554
878,1,5.32029554335e-05
879,1,3.38095420582e-05
880,1,0.000288314818065
881,1,0.00814964806604
882,1,0.000426970400976
883,1,0.000604930756919
884,1,0.00106832636727
885,1,0.000192985254548
886,1,0.000134083172718
887,1,4.17279530152e-05
888,1,0.000258483932326
889,1,0.000239867487493
890,1,0.000141971012775
891,1,0.000777169413124
892,1,0.00108975742412
893,1,0.000390108817838
894,1,0.00378201278872
895,1,0.000118704801766
896,1,0.000140791853238
897,1,4.07976148772e-05
898,1,0.00019168988445
899,1,0.000425696714128
900,1,0.00164631099528
901,1,0.000658592297693
902,1,0.000539843214728
903,1,0.000213875484679
904,1,0.00049302532379
905,1,4.56741059557e-05
906,1,0.000105137913079
907,1,8.50409935083e-05
908,1,0.000994567353287
909,1,0.000805261490799
910,1,0.00135871554247
911,1,0.000464231249401
912,1,0.00228437130995
913,1,6.68657725603e-05
914,1,0.000144779395571
915,1,0.0145503535191
916,1,0.00111387881237
917,1,0.000283259504795
918,1,0.00206980528579
919,1,0.00356581883811
920,1,0.00047516115539
921,1,0.000648504047358
922,1,0.005738598834
923,1,0.00505981692605
924,1,0.0069157015932
925,1,7.73163387807e-05
926,1,0.000682390118778
927,1,0.000200348401225
928,1,0.000135035338334
929,1,0.00186956529847
930,1,0.000237052473366
931,1,0.000968212756187
932,1,0.000184067341018
933,1,0.000410480226171
934,1,0.00112592079603
935,1,0.000235748450315
936,1,0.000820304050611
937,1,5.15123196637e-05
938,1,0.000487118061301
939,1,0.00218899876784
940,1,0.00079395804879
941,1,0.000109419449786
942,1,7.88055858424e-05
943,1,0.000143503957292
944,1,0.000506027886895
945,1,0.000202725512732
946,1,0.000672199541442
947,1,0.000354140573964
948,1,0.00124707685398
949,1,0.000267967035118
950,1,0.00024014742406
951,1,0.000178491588565
952,1,0.000630404624947
953,1,0.00180050806751
954,1,0.000114428430299
955,1,0.000409329032936
956,1,0.00131873788624
957,1,0.000736012280517
958,1,0.000367503435285
959,1,5.14001790136e-05
960,1,0.000133834736423
961,1,0.000537326483517
962,1,0.00203123594669
963,1,0.000493914981225
964,1,0.000852826274551
965,1,0.0023294555225
966,1,0.000340144127761
967,1,0.000592565767828
968,1,0.00017678596829
969,1,0.000200112501846
970,1,7.27270927455e-05
971,1,0.000213652089927
972,1,0.0007521639848
973,1,8.95134038416e-05
974,1,0.000688888766817
975,1,0.000612611757816
976,1,0.000531457201776
977,1,0.00263376338012
978,1,0.00714204579162
979,1,0.00014351627002
980,1,0.000625158153739
981,1,0.000480701218433
982,1,0.000553260305606
983,1,0.000143057669327
984,1,0.000327592945941
985,1,5.80402170004e-05
986,1,0.00492805163155
987,1,0.000364412621531
988,1,0.00056333190389
989,1,0.000634829862938
990,1,0.000931499202846
991,1,0.000458884122446
992,1,0.00278295277207
993,1,0.000633791383158
994,1,0.00199902094247
995,1,0.000248414617993
996,1,0.000125769965152
997,1,0.000495176368007
998,1,0.000460242767737
999,1,0.000508169355692
1000,1,0.0016018769636
1001,1,0.000333337154422
1002,1,0.000117390868345
1003,1,0.000842215914913
1004,1,0.00114376990165
1005,1,0.000532573526423
1006,1,0.00165244528444
1007,1,0.000157770111434
1008,1,0.000187134416957
1009,1,0.00337156012908
1010,1,0.00115559615908
1011,1,0.000401164180943
1012,1,0.000194439513892
1013,1,0.00112315029139
1014,1,0.000149596669915
1015,1,0.00198448285648
1016,1,0.0105669992386
1017,1,0.00266495231
1018,1,0.00275202671723
1019,1,0.00111760905735
1020,1,0.000307691638809
1021,1,0.000265731363835
1022,1,0.000575036846183
1023,1,0.000711658188093
1024,1,0.000276859351869
1025,1,0.000468516827818
1026,1,0.0015102229031
1027,1,0.000175053480859
1028,1,7.01183843995e-05
1029,1,0.00046837468658
1030,1,7.94591564908e-05
1031,1,0.00017683802498
1032,1,0.000170099227819
1033,1,0.000113558666727
1034,1,6.17430354136e-05
1035,1,0.000110215777587
1036,1,0.000181968900438
1037,1,0.00160277962558
1038,1,0.000833811262894
1039,1,0.000424255663185
1040,1,0.000350582249761
1041,1,0.00042863353572
1042,1,0.000473169763276
1043,1,0.000985689397006
1044,1,0.00297643158124
1045,1,0.000770580805051
1046,1,0.00390410041482
1047,1,0.000327840430927
1048,1,0.00803954586588
1049,1,0.00198715770423
1050,1,0.00327978048513
1051,1,0.00240860079854
1052,1,0.000150840770981
1053,1,0.000485701155514
1054,1,5.25631332739e-05
1055,1,9.76007501108e-05
1056,1,0.00022165788278
1057,1,0.000213290991821
1058,1,0.000198444854142
1059,1,0.000208587560571
1060,1,0.00230964534995
1061,1,0.000492520301993
1062,1,0.00120274882446
1063,1,0.000398721120458
1064,1,0.000203947669131
1065,1,0.0018027890391
1066,1,4.93811793044e-05
1067,1,0.00175062241103
1068,1,0.00104971777641
1069,1,0.000294419894733
1070,1,0.000155661113284
1071,1,0.000166997458808
1072,1,0.000541484050385
1073,1,8.43669880465e-05
1074,1,0.000287534325608
1075,1,0.000221546131024
1076,1,2.82857839652e-05
1077,1,0.00029622518049
1078,1,0.000855171546577
1079,1,7.82720606548e-05
1080,1,0.000315692344897
1081,1,9.00248364626e-05
1082,1,0.00143042051112
1083,1,0.000143270903325
1084,1,0.00077394790485
1085,1,0.000138695879488
1086,1,0.000638065572479
1087,1,0.00113963407444
1088,1,0.000776548351216
1089,1,0.0041573226209
1090,1,0.0425549657437
1091,1,0.00137735945819
1092,1,0.000268544766233
1093,1,0.00214779601623
1094,1,0.000102219708985
1095,1,0.000666365193511
1096,1,0.00118377244448
1097,1,7.77085872941e-05
1098,1,0.000370437858304
